年份,总收益,年化收益,年化波动率,夏普比率,最大回撤率,最大回撤起始日,最大回撤结束日,卡尔玛比率,总交易次数,胜率,盈亏比,params
2006,0.1553543337990213,0.16299465067300534,0.04483429472118221,3.6354904585127246,0.033974592461919764,2006-07-03,2006-08-07,4.797545426209218,241.0,0.5809128630705395,1.8733811110634138,macd_hist
2007,0.28703019641949656,0.30052048302345935,0.11381050968622887,2.6405336717319217,0.0690453361344423,2007-10-31,2007-11-28,4.352509522704009,242.0,0.6033057851239669,1.56522918378542,macd_hist
2008,-0.15024792561348088,-0.15361559291670213,0.13825601504254775,-1.1110951872106796,0.1668933471589948,2008-01-15,2008-09-18,-0.9204416804604961,246.0,0.4105691056910569,0.7719333396320216,macd_hist
2009,0.11899668177901623,0.12312926307522831,0.09161751131337575,1.343949003963525,0.10730025300463644,2009-08-03,2009-08-31,1.1475207152578466,244.0,0.569672131147541,1.2924433274171874,macd_hist
2010,-0.06465765160656367,-0.06723759020267861,0.05668242647445762,-1.1862158059337382,0.07387120123963135,2010-01-05,2010-11-23,-0.9102003091105297,242.0,0.4669421487603306,0.796962916041564,macd_hist
2011,-0.03574383227878408,-0.03689387612580175,0.04168847164367292,-0.8849898945959837,0.059051014037396224,2011-04-13,2011-12-27,-0.6247797218594306,244.0,0.45491803278688525,0.8557289767998785,macd_hist
2012,0.021677213343099133,0.02248903513776712,0.036300402017708726,0.6195257872570147,0.03427668683552919,2012-05-04,2012-12-03,0.6561029438369264,243.0,0.48148148148148145,1.1127343217248475,macd_hist
2013,-0.026873181290871462,-0.028431274885627023,0.058100234183748906,-0.4893487140810781,0.06690196179554159,2013-02-06,2013-06-26,-0.424969225454338,238.0,0.453781512605042,0.9057403792933046,macd_hist
2014,0.08430506454324349,0.08681547701595238,0.03719931605622973,2.3337922902863015,0.018950278431653533,2014-01-02,2014-03-10,4.581224351349922,245.0,0.4897959183673469,1.5111632867850604,macd_hist
2015,0.045499406567390155,0.04702573778087604,0.13856660486732897,0.3393728079424403,0.11672624929270448,2015-06-08,2015-08-25,0.4028720023630127,244.0,0.47950819672131145,1.083892031136324,macd_hist
2016,-0.01249375197550373,-0.012900729662304933,0.04624469915776681,-0.2789666685535839,0.05586421582676806,2016-01-06,2016-01-28,-0.2309301127990305,244.0,0.4918032786885246,0.9382785915216378,macd_hist
2017,0.04886232427943327,0.050504168823764406,0.0247240908288184,2.0427108593573338,0.014792913865104848,2017-11-22,2017-12-15,3.414078475972147,244.0,0.5204918032786885,1.4121115675455578,macd_hist
2018,-0.02626709174687525,-0.027116525975748318,0.05218502233837961,-0.5196227722184072,0.054023960527217134,2018-02-05,2018-07-04,-0.5019351730439512,244.0,0.48360655737704916,0.906843836471107,macd_hist
2019,0.06016760077522454,0.061938862286942786,0.04435718922901537,1.3963658059385493,0.03465088492959243,2019-04-19,2019-05-09,1.7875117017299023,245.0,0.5102040816326531,1.32170471805421,macd_hist
2020,0.06077121473159752,0.06309158129278591,0.05317378209641548,1.1865167156699017,0.03925343089777509,2020-03-05,2020-03-23,1.607288327409923,243.0,0.5102880658436214,1.2669676899780162,macd_hist
2021,-0.0031593157370598535,-0.0032761355520244395,0.045399364012159715,-0.07216258692846364,0.04380055647942159,2021-02-10,2021-07-27,-0.07479666505067432,243.0,0.5020576131687243,0.9865796960283004,macd_hist
2022,-0.03565084116660655,-0.03709635424386193,0.050075775243172235,-0.740804392217971,0.06438097363515449,2022-01-04,2022-10-31,-0.5762005783585399,242.0,0.44214876033057854,0.861143275572532,macd_hist
2023,-0.0002821398610877157,-0.0013665515101550785,0.03524042434739602,-0.038777952747781126,0.01667388345603256,2023-02-21,2023-03-20,-0.08195760236411298,52.0,0.5,0.9935409817725565,macd_hist
样本内,0.4141152447436143,0.030718438666819115,0.08070660340714746,0.3806186528734359,0.1940127309174147,2007-10-31,2008-09-18,0.15833207708361682,2886.0,0.49757449757449757,1.0808949405397703,macd_hist
样本外,0.10444298899797366,0.016683552867179152,0.045699899356867295,0.36506760631787094,0.08623394866460252,2021-02-10,2022-10-31,0.1934685019709349,1513.0,0.4970257766027759,1.0710209113921774,macd_hist
总体,0.5650452545684885,0.025991159643143247,0.07064811588838797,0.3678960056656694,0.1940127309174147,2007-10-31,2008-09-18,0.13396625840088242,4399.0,0.4976130938849739,1.0784450319933871,macd_hist
2005,-0.03847756533296154,-0.04536068500988033,0.08290256520544606,-0.5471565915658841,0.08679911062431998,2005-02-25,2005-06-03,-0.5225938916149546,213.0,0.4272300469483568,0.8886306017564122,rsi_12
2006,0.3430266547331615,0.36122782703160405,0.10109518891119026,3.5731455761849773,0.04306114105156478,2006-05-15,2006-08-17,8.3887193467317,241.0,0.5767634854771784,1.837656326226822,rsi_12
2007,0.21221298424220203,0.22189139501927113,0.119194698920503,1.8615877805711962,0.056696125588936615,2007-01-29,2007-03-05,3.913695913333624,242.0,0.5950413223140496,1.3725271845946372,rsi_12
2008,-0.10684930101318635,-0.10930752142577504,0.08009793864242247,-1.3646733396442519,0.12886342771332637,2008-01-14,2008-12-24,-0.8482431622798673,246.0,0.4878048780487805,0.7405933951559256,rsi_12
2009,0.181310208396662,0.18778146986295718,0.09671651805606551,1.941565656386661,0.057586556832574624,2009-02-16,2009-03-13,3.2608560086151224,244.0,0.5450819672131147,1.3777787450557049,rsi_12
2010,-0.014777905617882725,-0.015383841955445288,0.059379830122708394,-0.2590752099434199,0.05316487487325878,2010-01-05,2010-09-30,-0.28936101123381286,242.0,0.47520661157024796,0.9421855336353406,rsi_12
2011,-0.05907577960912658,-0.06095244304750447,0.038343834230796695,-1.589628274538835,0.06773357127629853,2011-04-13,2011-12-30,-0.899885269578766,244.0,0.38934426229508196,0.7108056757969864,rsi_12
2012,0.026000733214023075,0.026976599240079002,0.05021137387090777,0.5372607272096395,0.06008768000394056,2012-02-28,2012-12-04,0.44895391598260864,243.0,0.45267489711934156,1.1255248764346921,rsi_12
2013,-0.03515895597936525,-0.03718820175131221,0.06358062643321039,-0.5848983226105415,0.08015020992668452,2013-02-06,2013-12-13,-0.4639813393543102,238.0,0.4411764705882353,0.875713122867166,rsi_12
2014,0.2578069477049625,0.26607695324856384,0.12679396002434729,2.0984986445527145,0.05470319331505886,2014-12-08,2014-12-09,4.864011351514965,245.0,0.4775510204081633,1.755452596536511,rsi_12
2015,-0.03736070903008992,-0.0385617277220891,0.1111866727554934,-0.34681969310196736,0.10329669157212701,2015-04-22,2015-12-31,-0.3733103852136769,244.0,0.4426229508196721,0.9257798001929088,rsi_12
2016,0.008078315420455118,0.008344280253587799,0.04415427648468948,0.18898011513066423,0.02998997417651845,2016-03-21,2016-06-24,0.2782356598399876,244.0,0.4918032786885246,1.0387946840250655,rsi_12
2017,0.05713859895752105,0.05906628147517301,0.04748240456690809,1.243961463492059,0.03904802012764455,2017-11-22,2017-12-27,1.5126575248140757,244.0,0.5081967213114754,1.2927570305432472,rsi_12
2018,-0.05668384647445457,-0.05848691031688724,0.04870027246885656,-1.2009565316968023,0.10481032600310725,2018-01-23,2018-12-18,-0.5580262226753623,244.0,0.46311475409836067,0.7666949304774094,rsi_12
2019,0.05138866973508427,0.05289509114029012,0.07659316805861328,0.6905980321875692,0.03497948291504517,2019-04-19,2019-06-06,1.5121747588080894,245.0,0.4857142857142857,1.1784065278122384,rsi_12
2020,0.029940864310900484,0.031066838022228094,0.0921187548031499,0.33724769824142037,0.06671484220303488,2020-07-06,2020-12-22,0.46566606464692883,243.0,0.5061728395061729,1.0952786754518373,rsi_12
2021,-0.05262606180850349,-0.0545210662085005,0.04895085409306638,-1.1137919290405824,0.09090960944595507,2021-02-10,2021-12-29,-0.5997283074999105,243.0,0.41975308641975306,0.7708662102381545,rsi_12
2022,-0.030488083992502468,-0.03172772574783056,0.049206910085394434,-0.6447819156449729,0.04254163437648565,2022-03-15,2022-05-24,-0.7458041096175576,242.0,0.4214876033057851,0.8601426921291087,rsi_12
2023,0.0058051905580494,0.02844865118789275,0.046711584510334546,0.6090277494568552,0.0262953507748736,2023-01-16,2023-03-22,1.0818890164825914,52.0,0.5,1.123807156312271,rsi_12
样本内,0.883208618197985,0.05682628261307232,0.08669080850613561,0.6555052789598841,0.15725988286332426,2009-07-27,2012-12-04,0.36135269579502655,2886.0,0.4857934857934858,1.1407065079100427,rsi_12
样本外,0.005588513356793667,0.000928642950666303,0.06249123697650152,0.01486037075911138,0.13792090907124901,2020-07-06,2022-05-24,0.006733155668126958,1513.0,0.4712491738268341,1.0035018448277906,rsi_12
总体,0.8932979768411269,0.03724343743400804,0.07921552298891912,0.4701532733580229,0.15725988286332426,2009-07-27,2012-12-04,0.236827325290434,4399.0,0.48079108888383726,1.0962391130492772,rsi_12
2005,-0.015159676900170505,-0.01791039714913978,0.06704954128172051,-0.2671218446355371,0.06509292980180019,2005-03-08,2005-06-03,-0.2751511908232537,213.0,0.4272300469483568,0.9443051543002076,rsi_6
2006,0.2551453834734827,0.26823209595943664,0.07825471656115314,3.427679605098605,0.030633866770447316,2006-05-15,2006-08-14,8.756063933078204,241.0,0.5809128630705395,1.811581211169181,rsi_6
2007,0.16921296646571826,0.17679047520923596,0.09768566668606105,1.8097893089822412,0.046265025733815336,2007-10-16,2007-12-18,3.8212553090620878,242.0,0.5909090909090909,1.3629489816186913,rsi_6
2008,-0.13419735345014183,-0.1372349557327931,0.077043383648765,-1.7812685429087196,0.1577706259153424,2008-01-14,2008-12-24,-0.8698384438585641,246.0,0.43902439024390244,0.6732840119577,rsi_6
2009,0.17533828895076686,0.18158047756402618,0.0799594380817173,2.270907374041996,0.046830314387271095,2009-02-16,2009-03-13,3.8774131658057245,244.0,0.5491803278688525,1.448181209019296,rsi_6
2010,-0.02645031571852663,-0.027528122815106082,0.05363740658691135,-0.5132262084763718,0.06971411275611392,2010-01-05,2010-09-28,-0.3948715938107076,242.0,0.47107438016528924,0.8930476586777587,rsi_6
2011,-0.05828296245861364,-0.060135253717645054,0.03947956789049953,-1.5231993897308123,0.06863303909207022,2011-04-13,2011-12-28,-0.8761852092397437,244.0,0.39344262295081966,0.7185587369988086,rsi_6
2012,0.03726834676494506,0.03867501607381518,0.04664534189804054,0.829129222771113,0.05293240876971843,2012-05-04,2012-12-03,0.7306490857438626,243.0,0.46502057613168724,1.1903705243338483,rsi_6
2013,-0.02323635512931388,-0.024586261200259862,0.054214867499051606,-0.4534966575485951,0.060802891802731865,2013-02-06,2013-07-29,-0.4043600636632089,238.0,0.4579831932773109,0.9048056734516589,rsi_6
2014,0.19263568681830656,0.19865372014209148,0.09294477843042044,2.137330611754656,0.037121285435449895,2014-12-08,2014-12-09,5.351477402029354,245.0,0.49387755102040815,1.7245059802642944,rsi_6
2015,-0.03425633858553534,-0.03535940562549922,0.08846399103960591,-0.3997039384043682,0.08734472976931937,2015-05-26,2015-08-20,-0.4048258632075994,244.0,0.45491803278688525,0.9220224048907085,rsi_6
2016,0.004804607420518581,0.004962525766596393,0.04153938195059406,0.11946556577319088,0.028178321151043906,2016-01-04,2016-02-29,0.1761114773302436,244.0,0.4713114754098361,1.0264452742394263,rsi_6
2017,0.05226707248427509,0.054026239730453174,0.03745434750849867,1.4424557714747057,0.028810371446136858,2017-11-22,2017-12-27,1.8752357924804706,244.0,0.5081967213114754,1.3282703970440592,rsi_6
2018,-0.04841188024281162,-0.049958839270355826,0.04645603795249819,-1.0754003456222265,0.09047587552164842,2018-01-23,2018-12-19,-0.5521785667429329,244.0,0.47950819672131145,0.800344365163573,rsi_6
2019,0.06760572547553334,0.06960305340337825,0.060354121117943145,1.1532444200017589,0.02831379664355245,2019-04-19,2019-06-06,2.458273409236627,245.0,0.5020408163265306,1.2878725634463593,rsi_6
2020,0.03912779609372574,0.040606013007691955,0.06994943493984004,0.5805052327101016,0.04813718721991973,2020-07-06,2020-12-22,0.8435476884467548,243.0,0.49794238683127573,1.151444648456976,rsi_6
2021,-0.045358612968778855,-0.04699846198863522,0.04392506009549508,-1.0699692131657514,0.08247272446252722,2021-02-10,2021-12-01,-0.5698667322429697,243.0,0.4691358024691358,0.7982407437291981,rsi_6
2022,-0.039343325788271044,-0.04093535319950892,0.03657633390463797,-1.119175948749697,0.045817538395464874,2022-01-04,2022-11-03,-0.8934428743461432,242.0,0.4462809917355372,0.8056501376436446,rsi_6
2023,0.008719846739450032,0.04297222158355085,0.03925579304879014,1.0946721043220715,0.021692054656726124,2023-01-16,2023-03-21,1.9810120462805638,52.0,0.46153846153846156,1.2455531590926858,rsi_6
样本内,0.5928265752859421,0.04148487224716546,0.07134779357894806,0.58144576259757,0.17115942834579284,2007-10-16,2009-01-13,0.24237561814797434,2886.0,0.4851004851004851,1.1200884058874103,rsi_6
样本外,0.033962839790708355,0.005578294826149355,0.05030419085265036,0.11089125441832752,0.12324321203348099,2021-02-10,2022-11-03,0.045262491411161225,1513.0,0.48578982154659617,1.0236915731395335,rsi_6
总体,0.6484262473484663,0.029046475689502138,0.06488744612154032,0.4476439962684822,0.17115942834579284,2007-10-16,2009-01-13,0.1697042106895779,4399.0,0.4855649011138895,1.0897842343713962,rsi_6
2005,-0.0035088563152296803,-0.004149988145033201,0.11692877491289093,-0.035491590056637816,0.09788077200199632,2005-04-13,2005-06-03,-0.04239840021846742,213.0,0.431924882629108,0.9924234056819254,rsi_25
2006,0.4945151225783735,0.5221766601150164,0.13564250859318158,3.8496535159278595,0.05762951848038019,2006-05-15,2006-08-17,9.060923531623642,241.0,0.5767634854771784,1.8776479163775215,rsi_25
2007,0.3015022016272175,0.31575198987135367,0.15801858130594928,1.9981953214730312,0.08025788662768905,2007-01-29,2007-02-05,3.934217597033248,242.0,0.6033057851239669,1.3841504670027736,rsi_25
2008,-0.007762815722686223,-0.007951397965484275,0.12094049559245448,-0.06574636499158157,0.08394508195954717,2008-09-18,2008-12-23,-0.09472142715062241,246.0,0.5487804878048781,0.9863872943755873,rsi_25
2009,0.17219061839375893,0.1783124830051408,0.113598649212346,1.5696708036715075,0.0958216107643476,2009-07-27,2009-12-28,1.8608796239468521,244.0,0.5163934426229508,1.3043177724721413,rsi_25
2010,-0.018556683756896564,-0.019316035858989555,0.06851002213843767,-0.2819446740209453,0.05737007427135027,2010-10-25,2010-12-31,-0.33669183985413953,242.0,0.4628099173553719,0.9376834881855415,rsi_25
2011,-0.05541230070622227,-0.057176155704076526,0.040186787842607784,-1.4227600356616676,0.06553714780963116,2011-04-13,2011-12-07,-0.8724236195044496,244.0,0.45901639344262296,0.7404598266643828,rsi_25
2012,0.0035379233597339077,0.003669197665189916,0.05080925203397941,0.0722151481926183,0.06581120190968161,2012-02-28,2012-12-05,0.05575339089271569,243.0,0.4609053497942387,1.0159565650138167,rsi_25
2013,-0.05957887059751221,-0.06297083945102089,0.0826127414598459,-0.7622412516309969,0.12426317995267976,2013-02-06,2013-12-12,-0.5067538065177521,238.0,0.46218487394957986,0.8321914373669885,rsi_25
2014,0.3762504815603289,0.3888657533125781,0.16461279774418688,2.3623057176689684,0.06185121107266404,2014-12-08,2014-12-09,6.2871162353754215,245.0,0.5061224489795918,1.829908991535289,rsi_25
2015,-0.05920378610601529,-0.061084382506100154,0.16139494419154093,-0.37847767048765907,0.1302775509250407,2015-04-27,2015-12-28,-0.46887880584466146,244.0,0.4713114754098361,0.9141378902776938,rsi_25
2016,-0.00046542611221600527,-0.00048068231659381677,0.05416393370926576,-0.008874582839089233,0.050411825028457355,2016-01-28,2016-06-24,-0.00953511038972449,244.0,0.5,0.9981965026620385,rsi_25
2017,0.07302245846974387,0.07550486562297842,0.06382560759040246,1.1829870246990362,0.05519199979803884,2017-11-22,2017-12-27,1.3680400402099828,244.0,0.5122950819672131,1.275056561147565,rsi_25
2018,-0.06226538184067676,-0.06423986929806202,0.055336406945897865,-1.1608970087427077,0.11564771034138815,2018-01-23,2018-12-14,-0.5554789550820166,244.0,0.47950819672131145,0.7700412998225067,rsi_25
2019,0.01453904659094829,0.014957539451881052,0.09383071892503558,0.1594098353208944,0.06406355568374345,2019-04-19,2019-12-25,0.23347969515960895,245.0,0.4775510204081633,1.0410677109833333,rsi_25
2020,0.022379491218501135,0.023217911276401715,0.11903782250553441,0.19504650528467327,0.0784378075138858,2020-07-06,2020-12-22,0.2960040828817336,243.0,0.5102880658436214,1.0558942439153194,rsi_25
2021,-0.058651113524413434,-0.06075603399139051,0.06163427982251309,-0.9857506920880451,0.10344406801974845,2021-02-10,2021-12-30,-0.5873322187966507,243.0,0.4444444444444444,0.7861035972580582,rsi_25
2022,-0.029501458758320553,-0.030701622960972896,0.07949846062033025,-0.3861914145432085,0.06755145259355086,2022-03-15,2022-12-26,-0.4544924169980614,242.0,0.4793388429752066,0.9023927635115448,rsi_25
2023,-0.0003370470333561304,-0.0016323234107413764,0.05303931510636424,-0.030775725656863023,0.031374790088922744,2023-01-16,2023-03-22,-0.052026592245399225,52.0,0.5,0.9944717050283352,rsi_25
样本内,1.6344049322951788,0.08826132153505273,0.11478218893690255,0.7689461435830542,0.22117025439522714,2009-07-27,2014-07-10,0.39906506314059476,2886.0,0.5027720027720027,1.157011731570496,rsi_25
样本外,-0.038084880848730074,-0.006446366172325302,0.0810008735864979,-0.0795839092456387,0.1537052362871618,2017-11-22,2022-12-26,-0.041939795468527795,1513.0,0.4871116986120291,0.980720866414625,rsi_25
总体,1.532420668592565,0.054670630822760025,0.10443007741936279,0.5235142228538014,0.22117025439522714,2009-07-27,2014-07-10,0.24718799086365667,4399.0,0.4973857694930666,1.098157268415774,rsi_25
